monthly_income,collateral_value,loan_amount,collateral_debt,verified_restriction,dishonored_checks,expired_debts,banking_debts,commercial_debts,protests,informed_restriction,monthly_payment,auto_brand,auto_model,auto_year,form_completed,sent_to_analysis,channel,landing_page,landing_page_product,utm_term
4100.0,31000.0,5000.0,,0.0,0,0,0,0,0,0.0,219.33,VW - VolksWagen,Gol (novo) 1.6 Power/Highi T.Flex 8v 4P,2013.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,m
3500.0,47000.0,5000.0,,0.0,0,0,0,0,0,0.0,83.33,Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,2013.0,0.0,0.0,display,/emprestimos/para-empresas,HomeRefinancing,
5000.0,18800.0,16920.0,0.0,0.0,0,0,0,0,0,0.0,705.0,VW - VolksWagen,Fox City 1.0 Mi/ 1.0Mi Total Flex 8V 4p,2008.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
880.0,25000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,208.33,Fiat,Uno Furgão 1.3 mpi Fire/ Fire Flex 8V,2007.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
3200.0,21000.0,18900.0,,0.0,0,0,0,0,0,0.0,642.48,Fiat,Palio 1.8R mpi Flex 8V 4p,2006.0,1.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
2000.0,10000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,208.33,GM - Chevrolet,Kadett GLS 2.0 MPFI,1998.0,1.0,0.0,,,,
8900.0,25000.0,10000.0,,1.0,0,0,0,1,0,0.0,559.13,GM - Chevrolet,AGILE LT 1.4 MPFI 8V FlexPower 5p,2010.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,
2180.0,17000.0,5000.0,1900.0,0.0,0,0,0,0,0,0.0,487.44,Peugeot,206 SW Presence 1.4/ 1.4 Flex 8V 5p,2007.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
4700.0,35000.0,20000.0,28000.0,1.0,0,0,1,1,0,1.0,877.33,Nissan,Sentra SL 2.0/ 2.0 Flex Fuel 16V Aut.,2012.0,0.0,0.0,search,/,HomePage,c
1700.0,25000.0,5000.0,,0.0,0,0,0,0,0,1.0,333.33,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2013.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
4000.0,8000.0,7200.0,550.0,0.0,0,0,0,0,0,0.0,300.0,Honda,Fit Twist 1.5 Flex 16V 5p Mec.,2014.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
5222.0,29000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,219.33,VW - VolksWagen,Gol (novo) 1.6 Mi Total Flex 8V 4p,2013.0,1.0,1.0,seo,/,HomePage,
1205.0,35000.0,8676.0,0.0,0.0,0,0,0,0,0,0.0,361.5,Honda,CITY Sedan EXL 1.5 Flex  16V 4p Aut.,2010.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
1400.0,18000.0,5000.0,,0.0,0,0,0,0,0,0.0,333.33,Ford,Fiesta Sedan 1.0 8V Flex 4p,2007.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,
5000.0,25000.0,5000.0,,1.0,0,0,1,0,0,1.0,161.77,VW - VolksWagen,VOYAGE 1.0 Mi Total Flex 8V 4p,2010.0,1.0,0.0,display,/emprestimos/para-empresas,HomeRefinancing,
8500.0,55000.0,49500.0,,0.0,0,0,0,0,0,0.0,1859.0,Fiat,Ducato Maxi. Long. 2.3 T.Alto ME Diesel,2011.0,0.0,0.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,c
17500.0,20000.0,18000.0,0.0,0.0,0,0,0,0,0,0.0,1754.77,Mercedes-Benz,Sprinter 515 VAN 2.2 Diesel,2014.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
8300.0,43000.0,20000.0,,0.0,0,0,0,0,0,0.0,878.21,Ford,Ranger XL 2.8 8v 135cv 4x4 CD TB Diesel,2005.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
4500.0,20000.0,18000.0,,0.0,0,0,0,0,0,0.0,611.0,Fiat,UNO VIVACE 1.0 EVO Fire Flex 8V 3p,2014.0,0.0,1.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,c
1000.0,13000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,208.33,GM - Chevrolet,Corsa Sed Clas.Super 1.6MPFI VHC 8V Aut,2005.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
5700.0,49000.0,5000.0,15000.0,0.0,0,0,0,0,0,0.0,169.97,VW - VolksWagen,Kombi Escolar/ 50 anos 1.4 Mi Total Flex,2013.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
3000.0,25000.0,20516.72,4860.0,0.0,0,0,0,0,0,0.0,900.0,VW - VolksWagen,Polo Sedan 1.6 Mi Total Flex 8V 4p,2008.0,0.0,0.0,search,/,HomePage,m
3500.0,20000.0,7000.0,10000.0,0.0,0,0,0,0,0,0.0,482.07,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2010.0,0.0,0.0,search,/,HomePage,m
8000.0,41000.0,20000.0,0.0,0.0,0,0,0,0,0,0.0,1377.33,Honda,Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Aut.,2014.0,0.0,0.0,search,/,HomePage,m
5000.0,8000.0,5000.0,,1.0,0,0,0,1,0,0.0,487.44,Honda,Fit LXL 1.4/ 1.4 Flex 8V/16V 5p Mec.,2010.0,1.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,c
2000.0,18000.0,6000.0,0.0,0.0,0,0,0,0,0,0.0,316.67,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2007.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,c
1500.0,19000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,274.89,GM - Chevrolet,Corsa Hat. Maxx 1.0/ 1.0 FlexPower 8V 5p,2008.0,1.0,1.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
2700.0,13762.0,15000.0,0.0,0.0,0,0,0,0,0,,,Fiat,Palio ELX 1.3 mpi  Fire 16v 4p,2003.0,1.0,0.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,c
2000.0,30000.0,5000.0,8.0,0.0,0,0,0,0,0,1.0,552.0,Toyota,Corolla XLi 1.6 16V 110cv Aut.,2006.0,0.0,0.0,search,/,HomePage,c
2800.0,500000.0,5000.0,,0.0,0,0,0,0,0,0.0,552.67,Fiat,Palio 1.0 Celebr. ECONOMY F.Flex 8V 2p,2012.0,0.0,0.0,referral,/blog/artigos/cartoes/cartao-de-credito-pela-internet,,
3000.0,25000.0,8000.0,0.0,0.0,0,0,0,0,0,0.0,779.9,GM - Chevrolet,TRACKER 2.0 16v 128cv MPFI 4x4 5p,2007.0,1.0,0.0,referral,/emprestimos,,
2800.0,20000.0,5000.0,,0.0,0,0,0,0,0,0.0,333.33,Renault,LOGAN Expres./Exp. UP Hi-Flex 1.0 16V 4p,2012.0,0.0,0.0,search,/,HomePage,
1462.0,10000.0,5000.0,,0.0,0,0,0,0,0,0.0,180.03,Fiat,Marea HLX 2.0 20V 4p,2000.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
2800.0,18000.0,16200.0,12000.0,1.0,0,0,1,0,0,1.0,550.7,VW - VolksWagen,Fox City 1.0 Mi/ 1.0Mi Total Flex 8V 4p,2007.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
1674.0,17000.0,10000.0,1500.0,0.0,0,0,0,0,0,0.0,416.67,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 5p,2007.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,m
4000.0,30000.0,15000.0,0.0,0.0,0,0,0,0,0,0.0,625.0,Renault,SANDERO Authentique Hi-Flex 1.0 16V 5p,2010.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
4500.0,26000.0,23400.0,,0.0,0,0,0,0,0,0.0,975.0,Nissan,LIVINA 1.8 16V Flex Fuel Aut.,2010.0,1.0,1.0,seo,/blog/artigos/emprestimos/refinanciamento-de-veiculo-santander,,
2500.0,24000.0,6785.0,,1.0,0,0,0,1,0,0.0,670.0,VW - VolksWagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2007.0,0.0,0.0,,,,
2300.0,18000.0,15729.48,0.0,0.0,0,0,0,0,0,0.0,534.7,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2010.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
5000.0,26000.0,23400.0,0.0,1.0,0,0,0,1,0,1.0,975.0,GM - Chevrolet,Astra Sed. Advant. 2.0 8V MPFI FlexP. 4p,2011.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,
11500.0,30000.0,27000.0,,1.0,0,0,1,1,0,1.0,1184.4,Nissan,VERSA S 1.6 16V Flex Fuel Mec. 4p,2013.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
2000.0,15000.0,10000.0,,0.0,0,0,0,0,0,0.0,323.53,GM - Chevrolet,Corsa Sed Class.Life 1.0/1.0 FlexPower,2008.0,0.0,1.0,,,,
3500.0,17000.0,5000.0,,0.0,0,0,0,0,0,0.0,333.33,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2008.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
3500.0,30000.0,5000.0,,0.0,0,0,0,0,0,0.0,161.77,Fiat,Palio ATTRACTIVE 1.0 EVO Fire Flex 8v 5p,2013.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,t
15000.0,40000.0,35000.0,0.0,0.0,0,0,0,0,0,0.0,1132.37,Citroën,C3 Excl. 1.6 VTi Flex Start 16V 5p Aut.,2013.0,1.0,1.0,direct,/,HomePage,
1500.0,10000.0,9000.0,0.0,0.0,0,0,0,0,0,0.0,394.8,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2005.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
4500.0,10287.0,7000.0,0.0,0.0,0,0,0,0,0,,0.0,Ford,Escort GL 1.6 MPI,2001.0,1.0,1.0,direct,/,HomePage,
5000.0,26800.0,8000.0,24000.0,0.0,0,0,0,0,0,0.0,271.95,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2013.0,1.0,0.0,search,/,HomePage,m
3500.0,4000.0,5000.0,4500.0,0.0,0,0,0,0,0,0.0,219.33,GM - Chevrolet,Corsa Hat. Joy 1.0/ 1.0 FlexPower 8V 5p,2006.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,m
2800.0,26000.0,5000.0,0.0,0.0,0,0,0,0,0,1.0,161.77,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2009.0,0.0,1.0,direct,/emprestimos/garantia-veiculo/solicitar,,
8500.0,46000.0,41400.0,,0.0,0,0,0,0,0,0.0,1757.5,GM - Chevrolet,CAPTIVA SPORT FWD 2.4 16V 171/185cv,2010.0,0.0,0.0,remarketing,/emprestimos/garantia-veiculo/solicitar,,c
45000.0,25000.0,20000.0,,0.0,0,0,0,0,0,0.0,1055.56,Honda,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.,2006.0,0.0,0.0,display,/,HomePage,
2000.0,21500.0,5000.0,0.0,0.0,0,0,0,0,0,1.0,552.67,GM - Chevrolet,Corsa Hat. Premium 1.4 8V ECONOFLEX 5p,2008.0,0.0,0.0,seo,/blog/artigos/emprestimos/emprestimo-com-nome-sujo,,
2351.0,15000.0,13500.0,2800.0,1.0,0,0,0,1,0,0.0,592.2,Fiat,Siena Celebration 1.0 Fire Flex 8V 4p,2007.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
2000.0,5600.0,5040.0,0.0,0.0,0,0,0,0,0,0.0,221.09,Honda,Accord Sedã EX 2.0 16V 156cv Aut.,2011.0,0.0,0.0,search,/,HomePage,m
1320.0,13800.0,5000.0,,0.0,0,0,0,0,0,1.0,208.33,Fiat,Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 2p,2008.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
1600.0,36000.0,5000.0,,0.0,0,0,0,0,0,0.0,286.4,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2013.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,c
7000.0,50000.0,40000.0,0.0,0.0,0,0,0,0,0,0.0,1921.33,Fiat,Bravo WOLVERINE 1.8 Dualogic Flex 16V 5p,2014.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
3000.0,30000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,541.67,Hyundai,HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P,2014.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
13000.0,23500.0,21000.0,,0.0,0,0,0,0,0,0.0,679.42,Honda,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.,2008.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
5000.0,40000.0,36000.0,20000.0,1.0,0,0,0,1,0,1.0,1500.0,GM - Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p,2014.0,1.0,0.0,referral,/emprestimos/garantia-veiculo/solicitar,,
1186.0,17000.0,8110.94,0.0,0.0,0,0,0,0,0,0.0,355.8,Honda,CR-V EXL 2.0 16V 4WD/2.0 Flexone Aut.,2008.0,0.0,0.0,search,/,HomePage,m
3500.0,22000.0,10000.0,202.86,0.0,0,0,0,0,0,0.0,339.94,Fiat,Palio ELX 1.4 mpi Fire Flex 8V 4p,2007.0,0.0,0.0,search,/,HomePage,c
3500.0,15000.0,13500.0,15.0,0.0,0,0,0,0,0,0.0,507.0,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 5p,2010.0,0.0,0.0,search,/,HomePage,c
2500.0,18000.0,16200.0,5000.0,1.0,1,0,0,1,0,1.0,710.64,Renault,Clio Campus Hi-Flex 1.0 16V 5p,2010.0,0.0,0.0,seo,/blog/artigos/emprestimos/emprestimo-sem-comprovacao-de-renda,,
15000.0,62000.0,25000.0,30000.0,0.0,0,0,0,0,0,0.0,2763.33,Honda,Civic Sedan LXR 2.0 Flexone 16V Aut. 4p,2014.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
1800.0,20000.0,5000.0,0.0,1.0,0,0,0,1,0,1.0,219.33,Ford,KA 1.0 8V/1.0 8V ST Flex 3p,2011.0,0.0,0.0,search,/,HomePage,m
1100.0,34000.0,7920.0,2120.0,0.0,0,0,0,0,0,0.0,256.24,VW - VolksWagen,VOYAGE I MOTION 1.6 Mi Total Flex 8V,2010.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,m
2206.0,25000.0,6000.0,5000.0,0.0,0,0,0,0,0,0.0,263.2,Toyota,Corolla XEi 1.8/1.8 Flex 16V Mec.,2005.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
6000.0,22000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,541.67,GM - Chevrolet,PRISMA Sed. Joy/ LS 1.0 8V FlexPower 4p,2011.0,0.0,0.0,search,/,HomePage,
4000.0,59000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,541.67,Citroën,DS3 1.6 Turbo 16V 3p Mec.,2013.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,c
1860.0,35674.0,5000.0,0.0,0.0,0,0,0,0,0,,,Honda,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.,2011.0,0.0,1.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
8000.0,27000.0,24300.0,0.0,0.0,0,0,0,0,0,0.0,1067.02,Citroën,C4 PALLAS GLX 2.0/ 2.0 Flex Aut.,2009.0,1.0,1.0,search,/emprestimos/garantia-veiculo/solicitar,,
5000.0,45000.0,20000.0,17000.0,0.0,0,0,0,0,0,0.0,1145.61,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2013.0,0.0,0.0,search,/,HomePage,c
7000.0,23000.0,20700.0,4000.0,0.0,0,0,0,0,0,0.0,669.72,Ford,Fiesta 1.6 8V Flex/Class 1.6 8V Flex 5p,2012.0,1.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
4000.0,18000.0,10000.0,,0.0,0,0,0,0,0,0.0,375.0,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2007.0,0.0,1.0,search,/,HomePage,c
4000.0,15000.0,13500.0,,0.0,0,0,0,0,0,0.0,929.7,Fiat,Siena ELX 1.0 mpi Fire/Fire Flex 8V 4p,2008.0,0.0,1.0,,,,
6000.0,18000.0,16200.0,0.0,0.0,0,0,0,0,0,0.0,550.7,92,Meriva Joy 1.8 MPFI 8V FlexPower,2005.0,0.0,0.0,display,/,HomePage,c
2000.0,16000.0,5000.0,3500.0,0.0,0,0,0,0,0,0.0,161.77,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,m
6000.0,25000.0,10000.0,0.0,1.0,0,0,0,1,1,1.0,1105.33,Fiat,Idea ELX 1.8 mpi Flex 8V 5p,2010.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,m
7500.0,18000.0,13000.0,,0.0,0,0,0,0,0,0.0,420.59,VW - VolksWagen,Fox Plus 1.6Mi/ 1.6Mi Total Flex 8V 4p,2006.0,0.0,0.0,display,/,HomePage,
1600.0,25000.0,5000.0,,0.0,0,0,0,0,0,1.0,279.56,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2009.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
10000.0,40000.0,35000.0,,0.0,0,0,0,0,0,0.0,1458.33,Honda,Civic Sed. LXL/ LXL SE 1.8 Flex 16V Aut.,2010.0,1.0,0.0,search,/,HomePage,
1730.0,30000.0,5000.0,2500.0,1.0,0,0,1,0,0,1.0,208.33,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 4p,2014.0,1.0,0.0,affiliates,/blog/artigos/emprestimos/emprestimo-com-nome-negativado,,
13000.0,20000.0,18000.0,0.0,0.0,0,0,0,0,0,0.0,1239.6,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
2400.0,22295.0,5000.0,0.0,0.0,0,0,0,0,0,,,Honda,Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.,2005.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
1900.0,13500.0,10000.0,0.0,0.0,0,0,0,0,0,0.0,416.67,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2008.0,0.0,1.0,search,/emprestimos/solicitar,PersonalLoan,m
3300.0,13000.0,10000.0,0.0,0.0,0,0,0,0,0,0.0,339.94,Renault,Clio Campus Hi-Flex 1.0 16V 3p,2010.0,1.0,1.0,,,,
6300.0,13752.0,10000.0,0.0,0.0,0,0,0,0,0,,,Fiat,Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p,2005.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
3000.0,30000.0,5000.0,,0.0,0,0,0,0,0,0.0,541.67,Ford,Fiesta 1.6 16V Flex Mec. 5p,2014.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
5000.0,50000.0,10000.0,39000.0,0.0,0,0,0,0,0,0.0,339.94,Peugeot,308 QUIKSILVER 1.6 Flex 16V 5p Mec.,2015.0,1.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
3500.0,15000.0,13500.0,10000.0,0.0,0,0,0,0,0,0.0,773.29,CHERY,QQ 1.1 16V 68cv 5p,2012.0,1.0,0.0,,,,
3000.0,12500.0,11250.0,0.0,0.0,0,0,0,0,0,0.0,363.98,Ford,Focus 1.6 S/SE/SE Plus Flex 8V/16V  5p,2005.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,
5000.0,26000.0,10000.0,0.0,1.0,0,0,0,1,0,1.0,1083.33,Peugeot,307 Presence 2.0 Flex 16V 5p Aut.,2010.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
2000.0,25000.0,10000.0,25000.0,0.0,0,0,0,0,0,0.0,438.67,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 2p,2014.0,0.0,0.0,referral,/emprestimos/solicitar,PersonalLoan,
4200.0,20000.0,5000.0,,0.0,0,0,0,0,0,0.0,286.4,VW - VolksWagen,Saveiro 1.6 Mi/ 1.6Mi City Total Flex 8V,2010.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,
3500.0,15000.0,5000.0,2700.0,0.0,0,0,0,0,0,0.0,541.67,Peugeot,206 Feline 1.4/ 1.4 Flex 8V 5p,2005.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
8000.0,17500.0,7000.0,0.0,0.0,0,0,0,0,0,0.0,691.53,Citroën,Xsara Picasso GLX 2.0 16V  Aut,2005.0,0.0,0.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,c
2000.0,30000.0,10000.0,0.0,0.0,0,0,0,0,0,0.0,438.67,Fiat,Stilo 1.8 Sporting Flex 8V 5P,2010.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,m
2100.0,24000.0,5000.0,,0.0,0,0,0,0,0,0.0,180.03,Fiat,Palio ATTRACTIVE 1.0 EVO Fire Flex 8v 5p,2012.0,0.0,1.0,search,/emprestimos/solicitar,PersonalLoan,
4000.0,22245.0,18000.0,0.0,0.0,0,0,0,0,0,0.0,750.0,VW - VolksWagen,Gol (novo) 1.6 Mi Total Flex 8V 4p,2009.0,0.0,1.0,search,/emprestimos/garantia-veiculo/solicitar,,
1500.0,12000.0,5000.0,2000.0,1.0,0,0,1,0,0,1.0,161.77,Honda,Fit Twist 1.5 Flex 16V 5p Mec.,2013.0,0.0,0.0,display,/,HomePage,
2900.0,26000.0,5000.0,0.0,0.0,0,0,0,0,0,1.0,169.97,Honda,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.,2008.0,1.0,0.0,display,/,HomePage,c
14000.0,36000.0,32400.0,0.0,1.0,0,0,0,1,0,0.0,1421.28,Hyundai,AZERA GLS 3.3 V6 24V 4p Aut.,2008.0,0.0,0.0,search,/,HomePage,c
1800.0,25000.0,12960.0,,0.0,0,0,0,0,0,1.0,540.0,Fiat,Palio Celebration 1.0 Fire Flex 8V 4p,2015.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,
2200.0,15000.0,9000.0,1500.0,0.0,0,0,0,0,0,0.0,619.8,Ford,KA 1.0 8V/1.0 8V ST Flex 3p,2011.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
4000.0,17000.0,15300.0,,0.0,0,0,0,0,0,0.0,520.1,Citroën,C3 GLX 1.4/ GLX Sonora 1.4 Flex 8V 5p,2006.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
7000.0,32000.0,28800.0,,1.0,1,0,1,1,0,1.0,979.01,GM - Chevrolet,Corsa Hat. Maxx 1.4 8V ECONOFLEX 5p,2010.0,1.0,0.0,seo,/,HomePage,
8000.0,20000.0,18000.0,10.0,0.0,0,0,0,0,0,0.0,790.0,Ford,Fiesta 1.0 8V Flex/Class 1.0 8V Flex 5p,2012.0,0.0,0.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,c
5000.0,33502.0,7500.0,15000.0,0.0,0,0,0,0,0,,,Citroën,C4 Excl./Excl. Solar. 2.0 Flex 16V Mec.,2011.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
5000.0,17610.0,10000.0,,0.0,0,0,0,0,0,0.0,416.67,Ford,Fiesta Sed. 1.6 8V Flex 4p,2007.0,1.0,0.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,c
2500.0,34800.0,17097.26,0.0,0.0,0,0,0,0,0,0.0,750.0,GM - Chevrolet,PRISMA Sed. LT 1.0 8V FlexPower 4p,2013.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
6000.0,35000.0,5000.0,,0.0,0,0,0,0,0,0.0,229.17,Ford,Fiesta 1.6 16V Flex Mec. 5p,2014.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
3000.0,11000.0,9900.0,,0.0,0,0,0,0,0,1.0,336.54,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2010.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,m
5500.0,24322.0,21889.8,0.0,0.0,0,0,0,0,0,0.0,1223.92,Renault,SANDERO Expression Hi-Flex 1.0 16V 5p,2012.0,0.0,1.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,m
10000.0,78000.0,6000.0,,0.0,0,0,0,0,0,0.0,650.0,Honda,Civic Sedan LXR 2.0 Flexone 16V Aut. 4p,2016.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
5000.0,19000.0,10000.0,1000.0,0.0,0,0,0,0,0,1.0,559.13,GM - Chevrolet,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p,2012.0,1.0,1.0,referral,/,HomePage,
7000.0,18000.0,16200.0,,0.0,0,0,0,0,0,0.0,675.0,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2005.0,1.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
2500.0,40000.0,5000.0,0.0,1.0,0,0,0,1,0,1.0,208.33,Honda,Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.,2006.0,1.0,0.0,search,/blog/artigos/emprestimos/emprestimo-pessoal-sem-consulta-do-cpf-spc-serasa,,
1790.0,25344.0,12241.64,,0.0,0,0,0,0,0,0.0,416.14,GM - Chevrolet,ONIX HATCH LS 1.0 8V FlexPower 5p Mec.,2014.0,0.0,0.0,referral,/,HomePage,
5500.0,29597.0,17500.0,0.0,0.0,0,0,0,0,0,0.0,767.67,Honda,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.,2009.0,1.0,1.0,search,/,HomePage,c
2000.0,15000.0,13500.0,0.0,0.0,0,0,0,0,0,1.0,458.91,Ford,KA 1.0 TECNO 8V Flex 3p,2010.0,0.0,0.0,direct,/usuarios/senha/editar,,
10800.0,20100.0,5000.0,10000.0,0.0,0,0,0,0,0,0.0,219.33,Citroën,C3 XTR 1.6 Flex 16V 5p,2007.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,c
4000.0,40000.0,5000.0,789.0,0.0,0,0,0,0,0,0.0,487.44,Renault,LOGAN Expres./Exp. UP Hi-Flex 1.0 16V 4p,2015.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
3000.0,15000.0,12000.0,,0.0,0,0,0,0,0,0.0,576.4,Peugeot,206 Sensation 1.4 Flex 8V 5p,2006.0,1.0,1.0,seo,/blog/artigos/emprestimos/refinanciamento-de-veiculos-itau,,
3539.0,22000.0,19000.0,641.89,0.0,0,0,0,0,0,0.0,870.83,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2009.0,1.0,0.0,search,/,HomePage,
